CODICE REGIONE,REGIONE,PROVINCIA,CODICE AZIENDA,CODICE STRUTTURA,TIPO ASSISTENZA EROGATA,DESCRIZIONE TIPO ASSISTENZA EROGATA,DENOMINAZIONE STRUTTURA,PARTITA IVA,INDIRIZZO,DENOMINAZIONE COMUNE,CODICE COMUNE ISTAT,CAP,E-MAIL,SITO WEB,TELEFONO,NUMERO FAX,TIPO STRUTTURA,TIPO STRUTTURA DI RICOVERO,CODICE STRUTTURA DI RICOVERO,DENOMINAZIONE STRUTTURA DI RICOVERO,TIPO RAPPORTO CON IL S.S.N.,PRESENZA APPARECCHIATURE,ANNO APERTURA,ANNO CHIUSURA,DATA AGGIORNAMENTO
190,Sicilia,Catania,203,417801,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,REM RADIOTERAPIA s.r.l. Viagrande,00279620878,Via Penninazzo n.11 Viagrande (sede legale S.Paola n.18 Catania),Viagrande,087053,95029,rem@grupposamed.com,www.grupposamed.com,0957895000,0,AMBULATORIO E LABORATORIO,0,0,-,2,S,2018,0,2019/02/25
190,Sicilia,Catania,203,418100,S01,ATTIVITA' CLINICA,DOTT. ALESSANDRO TRICOMI & C. SNC,03931270874,VIA TORINO 66,Catania,087015,95128,segreteriatricomi@tiscali.it,studiomedico.dott.alessandrotricomi@pec.it,095439793,095439793,AMBULATORIO E LABORATORIO,0,0,-,2,N,1988,0,2018/03/29
190,Sicilia,Catania,203,418400,S01,ATTIVITA' CLINICA,DERMATOLOGICA del DOTT. Francesco Zappalà s.r.l.,04283190876,VIA OLIVETO SCAMMACCA 25/A,Catania,087015,95127,segreteria.dermatologica.ct@gmail.com,www.dermatologicazappala.it,095506365,0957164673,AMBULATORIO E LABORATORIO,0,0,-,2,N,1980,0,2018/03/29
190,Sicilia,Catania,203,418800,S03,ATTIVITA' DI LABORATORIO,LAB.AN.CLIN. DR.SSA GIANNETTO & C. s.a.s.,04041270879,VIA UMBERTO 179/B,Fiumefreddo di Sicilia,087016,95013,dr.giannetto@tiscali.it,-,0957762825,0957762825,AMBULATORIO E LABORATORIO,0,0,-,2,S,2004,0,2018/01/02
190,Sicilia,Catania,203,418900,S01,ATTIVITA' CLINICA,CENTRO DI CARDIOANGIOLOGIA DI OLIVERI NELLA MARIA & C. s.a.s.,04288180872,VIA UMBERTO 217,Fiumefreddo di Sicilia,087016,95013,dr.oliveri@tiscali.it,-,095646226,095646226,AMBULATORIO E LABORATORIO,0,0,-,2,S,1988,0,2018/01/02
190,Sicilia,Catania,203,418900,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO DI CARDIOANGIOLOGIA DI OLIVERI NELLA MARIA & C. s.a.s.,04288180872,VIA UMBERTO 217,Fiumefreddo di Sicilia,087016,95013,dr.oliveri@tiscali.it,-,095646226,095646226,AMBULATORIO E LABORATORIO,0,0,-,2,S,1988,0,2018/01/02
190,Sicilia,Catania,203,419000,S01,ATTIVITA' CLINICA,CENTRO DI EPATOGASTROENTEROLOGIA E NUTRIZIONE SAS DR DI BELLA & C,04288190871,VIALE LIBERTA' 85,Giarre,087017,95014,info@studiodibella.net,www.studiodibella.net,0957794666,0957794666,AMBULATORIO E LABORATORIO,0,0,-,2,S,1988,0,2018/01/02
190,Sicilia,Catania,203,419000,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO DI EPATOGASTROENTEROLOGIA E NUTRIZIONE SAS DR DI BELLA & C,04288190871,VIALE LIBERTA' 85,Giarre,087017,95014,info@studiodibella.net,www.studiodibella.net,0957794666,0957794666,AMBULATORIO E LABORATORIO,0,0,-,2,S,1988,0,2018/01/02
190,Sicilia,Catania,203,419100,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO DEL DR. SALVATORE CALDACI & C. S.A.S.,04297640874,VIALE DELLE PROVINCE 68,Giarre,087017,95014,caldacisalvo@hotmail.it,-,0957796165,0,AMBULATORIO E LABORATORIO,0,0,-,2,S,1987,0,2018/01/02
190,Sicilia,Catania,203,419200,S01,ATTIVITA' CLINICA,STUDIO DI ODONTOIATRIA DELLA DOTT.SSA FLORESTA MARIA & C. S.A.S,04509500874,VIA CALDERAI 39/41,Giarre,087017,95014,mariafloresta61@gmail.com.,-,0957792550,0957792550,AMBULATORIO E LABORATORIO,0,0,-,2,S,1988,0,2018/01/02
190,Sicilia,Catania,203,419600,S01,ATTIVITA' CLINICA,DR. ANTONIO PADUA,01311690877,Corso Sicilia 119,Giarre,087017,95014,antoniopadua55@gmail.com,-,0957791020,0,AMBULATORIO E LABORATORIO,0,0,-,2,N,1995,0,2018/01/02
190,Sicilia,Catania,203,419700,S03,ATTIVITA' DI LABORATORIO,LAB.AN.CLIN.DR. GIUSEPPE PANEBIANCO & C. S.A.S.,03599020876,VIA L. PIRANDELLO 72,Giarre,087017,95014,-,-,095932007,095932007,AMBULATORIO E LABORATORIO,0,0,-,2,S,1980,0,2018/01/02
190,Sicilia,Catania,203,419800,S01,ATTIVITA' CLINICA,CARDIOANGIOLOGIA DR. FRANCESCO PATANE' S.R.L,03832010874,CORSO LOMBARDIA 129,Giarre,087017,95014,fr.patane@tiscali.it,cardioangiologia@pec.it,095935407,095935407,AMBULATORIO E LABORATORIO,0,0,-,2,S,1996,0,2018/01/02
190,Sicilia,Catania,203,419800,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CARDIOANGIOLOGIA DR. FRANCESCO PATANE' S.R.L,03832010874,CORSO LOMBARDIA 129,Giarre,087017,95014,fr.patane@tiscali.it,cardioangiologia@pec.it,095935407,095935407,AMBULATORIO E LABORATORIO,0,0,-,2,S,1996,0,2018/01/02
190,Sicilia,Catania,203,419900,S03,ATTIVITA' DI LABORATORIO,BIO NOVE LAB. AN. BIOL. DOTT. NOVELLINI & C.,03715910877,VIA A. MUSCO 1,Giarre,087017,95014,bio.nove@alice.it,-,095933080,095933080,AMBULATORIO E LABORATORIO,0,0,-,2,S,1973,0,2018/01/10
190,Sicilia,Catania,203,420400,S01,ATTIVITA' CLINICA,STUDIO OCULISTICO DI MAITA EPIFANIO & SAS,04623800879,VIA SOLFERINO N 275-277,Grammichele,087018,95042,studiodimaitaconvenzionato@gmail.com,-,0933942188,0,AMBULATORIO E LABORATORIO,0,0,-,2,S,2014,0,2018/01/26
190,Sicilia,Catania,203,420400,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,STUDIO OCULISTICO DI MAITA EPIFANIO & SAS,04623800879,VIA SOLFERINO N 275-277,Grammichele,087018,95042,studiodimaitaconvenzionato@gmail.com,-,0933942188,0,AMBULATORIO E LABORATORIO,0,0,-,2,S,2014,0,2018/01/26
190,Sicilia,Catania,203,420500,S01,ATTIVITA' CLINICA,AMB. ODONT. ASS. DOTT. VENTURA LIVIO E MICHELE,04885960874,VIA RAFFAELE FAILLA 5,Grammichele,087018,95042,michelevent@tiscali.it,-,0933946790,0933936670,AMBULATORIO E LABORATORIO,0,0,-,2,S,1996,0,2018/01/02
190,Sicilia,Catania,203,420600,S01,ATTIVITA' CLINICA,CENTRO ODONTOIATRICO DELLA DOTT.SSA AMATO ROSARIA & C. SNC,04271660872,VIA EMANUELE CUTORE 48,Gravina di Catania,087019,95030,-,-,095394739,095394739,AMBULATORIO E LABORATORIO,0,0,-,2,N,1996,0,2018/01/02
190,Sicilia,Catania,203,420700,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI BIOKEMETRON,01154230872,VIA BELLINI 55,Sant'Agata li Battiati,087045,95030,biokemetron@tin.it,-,0957252426,0957252895,AMBULATORIO E LABORATORIO,0,0,-,2,S,1996,0,2018/01/02
190,Sicilia,Catania,203,420900,S01,ATTIVITA' CLINICA,STUDIO CARDIODIAGNOSTICO DELLA DOTT.SSA DI MAIUTA GISELLA & C. SAS,04118010877,VIA L. SCIASCIA 2,Gravina di Catania,087019,95030,gisella.dimaiuta@tiscali.it,-,0957255218,0957255218,AMBULATORIO E LABORATORIO,0,0,-,2,N,1996,0,2018/01/02
190,Sicilia,Catania,203,420900,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,STUDIO CARDIODIAGNOSTICO DELLA DOTT.SSA DI MAIUTA GISELLA & C. SAS,04118010877,VIA L. SCIASCIA 2,Gravina di Catania,087019,95030,gisella.dimaiuta@tiscali.it,-,0957255218,0957255218,AMBULATORIO E LABORATORIO,0,0,-,2,N,1996,0,2018/01/02
190,Sicilia,Catania,203,421000,S03,ATTIVITA' DI LABORATORIO,BIOANALISI SAS DR.DI PRIMA ANGELO,03847830878,VIA A. GRAMSCI 62,Gravina di Catania,087019,95030,bioanalisi@gmail.com,www.bio-analisi.it,0957252211,0957252211,AMBULATORIO E LABORATORIO,0,0,-,2,S,1996,0,2018/01/17
190,Sicilia,Catania,203,421100,S01,ATTIVITA' CLINICA,DOTT. D'ALPA FRANCESCO,05104950877,VIA GRAMSCI 152,Gravina di Catania,087019,95030,franco@neuroweb.it,-,0957253259,0957254473,AMBULATORIO E LABORATORIO,0,0,-,2,N,1996,0,2018/01/02
190,Sicilia,Catania,203,421300,S03,ATTIVITA' DI LABORATORIO,CENTRO ANALISI GRAVINA DI SQUILLACI MG & C. SNC,01780050876,VIA ETNEA 263,Gravina di Catania,087019,95030,centroanalisi.gravina@gmail.com,-,095394535,0957441769,AMBULATORIO E LABORATORIO,0,0,-,2,S,1986,0,2018/01/17
190,Sicilia,Catania,203,421500,S03,ATTIVITA' DI LABORATORIO,LAB. ANAL. CLIN. E BATTERIOLOGICHE DR. PENNISI F.s.r.l.,04194850873,PIAZZA DUOMO 13,Mascali,087023,95016,fran.pennisi@tiscali.it,-,0957701041,0957701041,AMBULATORIO E LABORATORIO,0,0,-,2,S,1984,0,2018/01/02
190,Sicilia,Catania,203,421600,S03,ATTIVITA' DI LABORATORIO,LABOR. ANALISI CLINICHE DEL DR. SPADARO GIUSEPPE & C. s.a.s.,04559640877,VIA GARIBALDI 26,Mascali,087023,95016,spadgius@tiscali.it,-,095966705,0,AMBULATORIO E LABORATORIO,0,0,-,2,S,1983,0,2018/01/02
190,Sicilia,Catania,203,422100,S03,ATTIVITA' DI LABORATORIO,ANALISI CLINICHE DOTT.SSA TORNELLO E SCIACCHITANO società semplice,03845700875,CORSO S. VITO 5,Mascalucia,087024,95030,lab.analisicliniche@gmail.com,www.laboratoriomascalucia.com,0957273147,0952263761,AMBULATORIO E LABORATORIO,0,0,-,2,S,1996,2018,2018/01/17
190,Sicilia,Catania,203,422800,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,STUDIO DI RADIOLOGIA DR. ANDREA FERRERI & C S.A.S,03841460870,VIA S. NICOLO' 340,Misterbianco,087029,95045,andreaferreri@alice.it,-,095461748,095461748,AMBULATORIO E LABORATORIO,0,0,-,2,S,2008,0,2018/01/02
190,Sicilia,Catania,203,423600,S01,ATTIVITA' CLINICA,DIABETOLOGICA DR. ARCORIA DOMENICO SAS,04395600879,VIA BATTIATI 2,Paternò,087033,95047,-,-,095851101,095621023,AMBULATORIO E LABORATORIO,0,0,-,2,N,1988,0,2018/01/02
190,Sicilia,Catania,203,423800,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,SOCIETA' X-RAY DIAGNOSTICA PER IMMAGINI S.N.C.,03978470874,VIALE DON ORIONE 1,Paternò,087033,95047,xraysnc@virgilio.it,-,095851559,095845766,AMBULATORIO E LABORATORIO,0,0,-,2,S,1983,0,2018/01/02
190,Sicilia,Catania,203,423900,S01,ATTIVITA' CLINICA,SOCIETA' DIAGNOSTICA CARDIOVASCOLARE DR. DATO ACHILLE,03830870873,VIA DELLA LIBERTA' N. 94,Paternò,087033,95047,achilledato@gmail.it,-,095841188,0957977092,AMBULATORIO E LABORATORIO,0,0,-,2,S,1988,0,2018/02/01
190,Sicilia,Catania,203,423900,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,SOCIETA' DIAGNOSTICA CARDIOVASCOLARE DR. DATO ACHILLE,03830870873,VIA DELLA LIBERTA' N. 94,Paternò,087033,95047,achilledato@gmail.it,-,095841188,0957977092,AMBULATORIO E LABORATORIO,0,0,-,2,S,1988,0,2018/02/01
190,Sicilia,Catania,203,424000,S03,ATTIVITA' DI LABORATORIO,SOCIETA'LAB. ANALISI DR.SSA GUGLIELMINO CARMELA,03547170872,PIAZZA VITTORIO VENETO 18,Paternò,087033,95047,guglielminocarmela@hotmail.com,-,095622521,095422521,AMBULATORIO E LABORATORIO,0,0,-,2,S,1983,0,2018/01/02
190,Sicilia,Catania,203,424200,S01,ATTIVITA' CLINICA,DR.MUSUMARRA GIUSEPPE,02449820873,VIA G.B. NICOLOSI 113,Paternò,087033,95047,-,-,095854351,095854351,AMBULATORIO E LABORATORIO,0,0,-,2,N,1988,0,2018/01/02
190,Sicilia,Catania,203,424300,S03,ATTIVITA' DI LABORATORIO,SOCIETA' LAB. ANALISI DR. PEDALINO SALVATORE,01214400879,VIA CANONICO RENNA n. 28,Paternò,087033,95047,cutore.lab@alice.it,-,095858000,095858000,AMBULATORIO E LABORATORIO,0,0,-,2,S,1983,0,2018/01/02
190,Sicilia,Catania,203,424400,S03,ATTIVITA' DI LABORATORIO,SOCIETA' LAB.ANALISI DR. PERGOLIZZI GIUSEPPE,03570870877,VIA EMANUELE BELLIA 128,Paternò,087033,95047,pergolizzi1930@tiscali.it,-,095842890,095842890,AMBULATORIO E LABORATORIO,0,0,-,2,S,1983,0,2018/01/02
190,Sicilia,Catania,203,424800,S01,ATTIVITA' CLINICA,VILLA MARIKA SRL -POLIAMBULATORIO ETNEO DI RIABILTAZIONE,00740920871,VIA ETNEA 165/A,Pedara,087034,95030,villamarika@pec.it,www.villamarika.com,0957809139,0957809139,AMBULATORIO E LABORATORIO,0,0,-,2,N,1981,0,2018/01/17
190,Sicilia,Catania,203,425500,S03,ATTIVITA' DI LABORATORIO,LAB.AN.CLINICHE DR. ANTONUCCIO NATALE & C. s.a.s.,03767430873,VIA L. CAPUANA 30,Riposto,087039,95018,nataleantonuccio@yahoo.it,-,095930823,095920823,AMBULATORIO E LABORATORIO,0,0,-,2,S,2001,0,2018/01/02
190,Sicilia,Catania,203,425600,S01,ATTIVITA' CLINICA,OCULUS oftalmus soluzioni per il benessere srl,05396010877,VIA GIOENI 2,Riposto,087039,95018,oculussrl@pec.it,-,095937789,0,AMBULATORIO E LABORATORIO,0,0,-,2,S,2016,0,2018/01/10
190,Sicilia,Catania,203,425600,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,OCULUS oftalmus soluzioni per il benessere srl,05396010877,VIA GIOENI 2,Riposto,087039,95018,oculussrl@pec.it,-,095937789,0,AMBULATORIO E LABORATORIO,0,0,-,2,S,2016,0,2018/01/10
190,Sicilia,Catania,203,425700,S03,ATTIVITA' DI LABORATORIO,LAB. ANALISI CLIN. D.SSA LA FACE GIUSEPPINA,01922240872,CORSO ITALIA 191,Riposto,087039,95018,giuseppinalaface@virgilio.it,-,095938756,095938756,AMBULATORIO E LABORATORIO,0,0,-,2,S,1983,0,2018/01/02
190,Sicilia,Catania,203,425900,S01,ATTIVITA' CLINICA,CENTRO IONICO DI CARDIOLOGIA DOTT. LA SPINA LEONARDO,04832970877,VIA ERCOLE DONATO,Riposto,087039,95018,laspina.leo@gmail.com,-,095933947,095933947,AMBULATORIO E LABORATORIO,0,0,-,2,S,1986,0,2018/01/02
190,Sicilia,Catania,203,425900,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO IONICO DI CARDIOLOGIA DOTT. LA SPINA LEONARDO,04832970877,VIA ERCOLE DONATO,Riposto,087039,95018,laspina.leo@gmail.com,-,095933947,095933947,AMBULATORIO E LABORATORIO,0,0,-,2,S,1986,0,2018/01/02
190,Sicilia,Catania,203,426600,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,LUCAS SAS DEL DR.G.LO BELLO & C,03741380871,VIA DELLA REGIONE 60/B,San Giovanni la Punta,087041,95037,segreteria@lucassas.191.it,www.studiolucas.it,0957410501,0957413098,AMBULATORIO E LABORATORIO,0,0,-,2,S,2003,0,2018/01/17
190,Sicilia,Catania,203,426700,S01,ATTIVITA' CLINICA,CENTRO di DIAGNOSTICA CARDIOVASCOLARE Dott.ssa LUCIA SCIACCA C.sas,01896800875,Via Etnea 37,San Giovanni la Punta,087041,95037,lucia.sciacca10@gmail.com,-,0957410832,0957410832,AMBULATORIO E LABORATORIO,0,0,-,2,N,1996,0,2018/01/17
190,Sicilia,Catania,203,427000,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI BIOLOGICHE DI MESSINA ROSA M. & C. SAS,00863710877,Via Roma,San Gregorio di Catania,087042,95027,analisiclinichemr@gmail.com,-,095525204,095525204,AMBULATORIO E LABORATORIO,0,0,-,2,S,1996,0,2018/01/02
190,Sicilia,Catania,203,427400,S01,ATTIVITA' CLINICA,MY SMILE CENTRO ODONTOSTOMATOLOGICO SAS di PERNICONE CARLO & C..,04277720878,VIA SOTTOTENENTE DA MONTE 3,San Michele di Ganzaria,087043,95040,carlopernicone@libero.it,-,0933978062,095504547,AMBULATORIO E LABORATORIO,0,0,-,2,S,1996,0,2018/01/02
190,Sicilia,Catania,203,427500,S01,ATTIVITA' CLINICA,STUDIO di GINECOLOGIA Dr. ROSANNA CASTRO,01758230872,VIA BELLINI n. 3,Sant'Agata li Battiati,087045,95030,rosanna.castro@alice.it,-,095212573,095212573,AMBULATORIO E LABORATORIO,0,0,-,2,N,1988,0,2018/01/02
190,Sicilia,Catania,203,427600,S03,ATTIVITA' DI LABORATORIO,MEDICAL SRL,03758260875,VIA QUASIMODO n. 1,Sant'Agata li Battiati,087045,95030,giusisabina@libero.it,-,095211577,095211577,AMBULATORIO E LABORATORIO,0,0,-,2,S,1996,0,2018/01/17
190,Sicilia,Catania,203,427800,S01,ATTIVITA' CLINICA,ETNA VISION S.R.L.,03933550877,VIA G. VERGA 31,Sant'Agata li Battiati,087045,95030,etnavision@yahoo.it,-,0957252337,0950936001,AMBULATORIO E LABORATORIO,0,0,-,2,S,1996,0,2018/01/02
190,Sicilia,Catania,203,427900,S01,ATTIVITA' CLINICA,DR. SFOGLIANO GIUSEPPE,01838430872,VIA BARRIERA DEL BOSCO 16,Sant'Agata li Battiati,087045,95030,gsfoglia@alice.it,-,095412661,0,AMBULATORIO E LABORATORIO,0,0,-,2,N,1988,0,2018/01/17
190,Sicilia,Catania,203,428800,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALALISI CLINICHE DOTT. SALVATORE PAPPALARDO & C SAS,04648260877,"VIA NOVALUCE 38/L , I",Tremestieri Etneo,087051,95030,analisiclinichepappalardo#@gmail.com,-,0957335869,0957335869,AMBULATORIO E LABORATORIO,0,0,-,2,S,1996,0,2018/01/17
190,Sicilia,Catania,203,428900,S01,ATTIVITA' CLINICA,STUDIO MEDICO SOCIETA' SEMPLICE DOTT. SAPIENZA GIADA,03652950878,VIA CARNAZZA 63,Tremestieri Etneo,087051,95030,studiomedicosas@pec.it,-,095337163,095388815,AMBULATORIO E LABORATORIO,0,0,-,2,N,2009,0,2018/01/17
190,Sicilia,Catania,203,429100,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI DI ESPOSITO SNC,01204680878,VIA GARIBALDI 53,Viagrande,087053,95029,-,-,0957894742,0957894742,AMBULATORIO E LABORATORIO,0,0,-,2,S,1978,2018,2018/01/02
190,Sicilia,Catania,203,429200,S01,ATTIVITA' CLINICA,STUDIO DERMATOLOGICO d.ssa Schlect K. & C. soc.s.,04658890878,VIA DELLA REGIONE 19,Viagrande,087053,95029,-,-,0957890186,0,AMBULATORIO E LABORATORIO,0,0,-,2,N,2010,0,2018/01/17
190,Sicilia,Catania,203,429700,S01,ATTIVITA' CLINICA,CASA DI CURA GIBIINO SRL,02205770874,VIALE ODORICO DA PORDENONE 25,Catania,087015,95128,info@casadicuragibino.it,-,095501224,095501298,AMBULATORIO E LABORATORIO,05,190523,CASA DI CURA GIBIINO SRL,2,S,1981,0,2018/01/02
190,Sicilia,Catania,203,429700,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CASA DI CURA GIBIINO SRL,02205770874,VIALE ODORICO DA PORDENONE 25,Catania,087015,95128,info@casadicuragibino.it,-,095501224,095501298,AMBULATORIO E LABORATORIO,05,190523,CASA DI CURA GIBIINO SRL,2,S,1981,0,2018/01/02
190,Sicilia,Catania,203,429700,S03,ATTIVITA' DI LABORATORIO,CASA DI CURA GIBIINO SRL,02205770874,VIALE ODORICO DA PORDENONE 25,Catania,087015,95128,info@casadicuragibino.it,-,095501224,095501298,AMBULATORIO E LABORATORIO,05,190523,CASA DI CURA GIBIINO SRL,2,S,1981,0,2018/01/02
190,Sicilia,Catania,203,429800,S01,ATTIVITA' CLINICA,CENTRO DI DIAGNOSTICA CARDIOVASCOLARE DEL DOTT. FICHERA ANTONIO G & C. SAS,03830880872,CORSO S.VITO 53,Mascalucia,087024,95030,antoniofichera@tin.it,-,0957273184,0957278665,AMBULATORIO E LABORATORIO,0,0,-,2,N,1985,0,2018/01/02
190,Sicilia,Catania,203,429900,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,DIAGNOSTICA PER IMMAGINI ETNEA DEL DOTT. LUIGI D'ANGELO & C S.A.S.,03939230870,VIA QUASIMODO 7,Sant'Agata li Battiati,087045,95030,-,-,0957253564,0957251688,AMBULATORIO E LABORATORIO,0,0,-,2,S,1996,0,2018/01/02
190,Sicilia,Catania,203,436600,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,STUDIO DI RADIOLOGIA DEL DOTT. D'AMORE MASSIMO & C. S.A.S.,03830640870,"VIA PIETRO MASCAGNI, 13",Aci Bonaccorsi,087001,95020,mdamore@sirm.org,www.radiologiamassimodamore.it,0957899531,0957890640,AMBULATORIO E LABORATORIO,0,0,-,2,S,1986,0,2018/01/02
190,Sicilia,Catania,203,436800,S01,ATTIVITA' CLINICA,OFTALMOS sas Dott. MANGANARO CARMELO C.,04666290871,VIA PAOLO VASTA 157,Acireale,087004,95024,oftalmos1@legalmail.it,-,095607195,095607195,AMBULATORIO E LABORATORIO,0,0,-,2,S,1988,0,2018/01/02
190,Sicilia,Catania,203,436900,S01,ATTIVITA' CLINICA,STUDIO DI CARDIOLOGIA DOTT. DI BENEDETTO GAETANO & C. SNC,03943480875,Via Alcide De Gasperi 7,Aci Sant'Antonio,087005,95025,luiselladibenedetto@libero.it,-,095893006,0957657207,AMBULATORIO E LABORATORIO,0,0,-,2,S,1996,0,2018/03/29
190,Sicilia,Catania,203,436900,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,STUDIO DI CARDIOLOGIA DOTT. DI BENEDETTO GAETANO & C. SNC,03943480875,Via Alcide De Gasperi 7,Aci Sant'Antonio,087005,95025,luiselladibenedetto@libero.it,-,095893006,0957657207,AMBULATORIO E LABORATORIO,0,0,-,2,S,1996,0,2018/03/29
190,Sicilia,Catania,203,437000,S01,ATTIVITA' CLINICA,STUDIO DIAGNOSTICA E TERAPIA SRL,02092460878,PIAZZA STESICORO n.8,Catania,087015,95124,maedicasrl@tiscali.it,-,095325642,095310125,AMBULATORIO E LABORATORIO,0,0,-,2,S,1998,0,2018/01/02
190,Sicilia,Catania,203,437000,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,STUDIO DIAGNOSTICA E TERAPIA SRL,02092460878,PIAZZA STESICORO n.8,Catania,087015,95124,maedicasrl@tiscali.it,-,095325642,095310125,AMBULATORIO E LABORATORIO,0,0,-,2,S,1998,0,2018/01/02
190,Sicilia,Catania,203,437300,S01,ATTIVITA' CLINICA,MEDICAL TEC S.R.L.,04639500878,VIA DELLE OLIMPIADI 10,Catania,087015,95128,medicaltec@pec.it,-,095431058,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,2,S,2012,0,2018/01/30
190,Sicilia,Catania,203,437500,S01,ATTIVITA' CLINICA,PUNTO CUORE DEL DOTT. SALVATORE GRILLO SRL,04013360872,PIAZZA G.SCIUTI 13,Catania,087015,95131,puntocuore@libero.it,-,095321848,095321848,AMBULATORIO E LABORATORIO,0,0,-,2,S,1999,0,2018/01/02
190,Sicilia,Catania,203,437500,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,PUNTO CUORE DEL DOTT. SALVATORE GRILLO SRL,04013360872,PIAZZA G.SCIUTI 13,Catania,087015,95131,puntocuore@libero.it,-,095321848,095321848,AMBULATORIO E LABORATORIO,0,0,-,2,S,1999,0,2018/01/02
190,Sicilia,Catania,203,437600,S01,ATTIVITA' CLINICA,DENTASAM di Riccardo Sammartino & C. s.n.c.,04221810874,VIA DELL'AUTONOMIA 74 scala B,Gravina di Catania,087019,95030,dentasam.snc@tiscali.it,-,095415234,095242957,AMBULATORIO E LABORATORIO,0,0,-,2,N,2005,0,2018/01/17
190,Sicilia,Catania,203,437700,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,STUDIO DI CARDIOANGIOLOGIA DEL DR. M. RINALDO & C. SNC,03980310878,VIA MACELLO 86,San Giovanni la Punta,087041,95037,rinaldo.michele@alice.it,-,0957047103,0957513493,AMBULATORIO E LABORATORIO,0,0,-,2,S,1999,0,2018/01/17
190,Sicilia,Catania,203,437800,S01,ATTIVITA' CLINICA,ARTROREUMA s.r.l.,03656320870,CORSO SAN VITO 53,Mascalucia,087024,95030,info@artroreuma.it,www.artroreuma.it,0957271894,0957545029,AMBULATORIO E LABORATORIO,0,0,-,2,N,1998,0,2018/01/17
190,Sicilia,Catania,203,438000,S01,ATTIVITA' CLINICA,CPM di DR. SALVATORE PRIVITERA & C. s.n.c.,04453440879,VIA CALLIPOLI 41,Giarre,087017,95014,direzione@cpm.pneumologia.it,-,095939478,0,AMBULATORIO E LABORATORIO,0,0,-,2,S,2008,0,2018/01/02
190,Sicilia,Catania,203,438100,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO DIAGNOSTICA PER IMMAGINI DOTT. GIOVANNI BASSO & C. Sa.S,03554450876,VIA FABIO 34,Acireale,087004,95024,diagnosticabasso@hotmail.it,-,095894105,095894105,AMBULATORIO E LABORATORIO,0,0,-,2,S,2002,0,2018/01/18
190,Sicilia,Catania,203,439000,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,DIAGNOSTICA PER IMMAGINI S.R.L.,02411200872,VIALE XX SETTEMBRE 53,Catania,087015,95129,diaimct@virgilio.it,-,095434788,095435555,AMBULATORIO E LABORATORIO,0,0,-,2,S,1999,0,2018/01/02
190,Sicilia,Catania,203,439600,S01,ATTIVITA' CLINICA,MEDICAL CENTER - CENTRO FISIOTERAPICO DI ARMATA E SANTANGELO S.N.C.,03766560878,VIA BADIA 24,Aci Catena,087003,95022,amataaurelio@hotmail.it,-,095804278,095804278,AMBULATORIO E LABORATORIO,0,0,-,2,N,2001,0,2018/01/18
190,Sicilia,Catania,203,439700,S01,ATTIVITA' CLINICA,CENTRO FISIOTERAPICO RIVIERA DEI CICLOPI SAS DI G. ZAPPALA' & C.,02962990871,VIA RE MARTINO 210,Aci Castello,087002,95021,centrofisioterapico@hotmail.it,-,095271771,095271771,AMBULATORIO E LABORATORIO,0,0,-,2,N,2002,0,2018/01/18
190,Sicilia,Catania,203,439900,S01,ATTIVITA' CLINICA,J.F. KENNEDY fkt srl (ex Rapisardi E. srl),00558180873,VIA DI STEFANO 17,Aci Castello,087002,95024,kennedyacicastello@cataniacura.it,-,095271812,095313530,AMBULATORIO E LABORATORIO,0,0,-,2,N,2016,0,2018/04/20
