Anno,Codice Regione,Codice Azienda,Codice struttura,Tipo assistenza erogata,Descrizione tipo assistenza erogata,Denominazione struttura,Partita IVA,Indirizzo,Codice Comune,CAP,E-mail,Sito web,Prefisso,Telefono,Prefisso fax,Numero fax,Tipo struttura,Tipo struttura di ricovero,Codice struttura di ricovero,Denominazione struttura di ricovero,Mesi di funzionamento,Tipo rapporto con il S.S.N.,Titolare della convenzione,Presenza Apparecchiature,Anno apertura,Mese apertura,Anno chiusura,Mese chiusura,Giorni settimanali di apertura,Ore settimanali di apertura,Data aggiornamento
2018,190,203,824900,S05,ASSISTENZA PSICHIATRICA,U.O. DI NEUROPSICHIATRIA INFANTILE DISTRETTO PATERNO',04721260877,VIA MASSA CARRARA N. 1,087033,95047,,,095,7975006,095,7975273,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,1996,01,,,5,36,20180102
2018,190,203,825000,S05,ASSISTENZA PSICHIATRICA,U.O. DI NEUROPSICHIATRIA INFANTILE DISTRETTO ADRANO,04721260877,Via Agrigento n. 21,087006,95031,,,095,7716700,095,7603684,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,1996,01,,,5,38,20180102
2018,190,203,825300,S05,ASSISTENZA PSICHIATRICA,U.O. DI NEUROPSICHIATRIA INFANTILE CT1,04721260877,Via Tito Manlio Manzella s.n.,087015,95125,,,095,2545710,095,2545550,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,1996,01,,,5,38,20180102
2018,190,203,825400,S05,ASSISTENZA PSICHIATRICA,U.O. DI NEUROPSICHIATRIA INFANTILE DISTRETTO CT2,04721260877,CORSO ITALIA 234,087015,95129,,,095,2545233,095,2545253,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,1996,01,,,5,50,20180102
2018,190,203,825500,S05,ASSISTENZA PSICHIATRICA,U.O. DI NEUROPSICHIATRIA INFANTILE DISTRETTO CT3,04721260877,Via Tito Manlio Manzella s.n.,087015,95125,,,095,2545215,095,2545200,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,1996,01,,,5,38,20180102
2018,190,203,825600,S05,ASSISTENZA PSICHIATRICA,U.O. DI NEUROPSICHIATRIA INFANTILE DISTRETTO ACIREALE,04721260877,Via Martinez 19,087004,95024,,,095,7677852,095,7677913,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,1996,01,,,5,33,20180102
2018,190,203,825700,S05,ASSISTENZA PSICHIATRICA,U.O. DI NEUROPSICHIATRIA INFANTILE DISTRETTO GIARRE,04721260877,VIALE DON MINZONI n.1,087017,95014,,,095,7782675,095,7782675,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,1996,01,,,5,30,20180102
2018,190,203,825800,S05,ASSISTENZA PSICHIATRICA,U.O. DI NEUROPSICHIATRIA INFANTILE DISTRETTO BRONTE,04721260877,VIALE CATANIA n. 3,087009,95034,,,095,7782675,095,7782677,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,1996,01,,,5,36,20180102
2018,190,203,825900,S06,ASSISTENZA PER TOSSICODIPENDENTI,SER.T. ACIREALE,04721260877,Via Martinez 19,087004,95024,sert.acireale@aspct.it,,095,7677863,095,7677869,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,1996,10,,,0,0,20180102
2018,190,203,826000,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SPDC CT 2,04721260877,VIA PLEBISCITO 628,087015,95100,,,095,7435447,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,1996,01,,,6,42,20180102
2018,190,203,826200,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SPDC CT 3,04721260877,VIA MESSINA 829,087015,95126,,,095,7262515,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,1996,01,,,6,36,20180102
2018,190,203,826300,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SALUTE MENTALE,04721260877,PIAZZA S.VINCENZO,087038,95036,,,095,7746725,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,1996,01,,,2,12,20180119
2018,190,203,826400,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SALUTE MENTALE,04721260877,VIA ALDO MORO 10,087022,95035,,,095,698717,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,1996,01,2018,12,1,4,20180102
2018,190,203,826500,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO SALUTE MENTALE,04721260877,VIA ESCURIALES 16,087011,95041,,,0933,353300,,,STRUTTURA SEMIRESIDENZIALE,,,,12,1,,N,1996,01,,,6,55,20180118
2018,190,203,826600,S10,ASSISTENZA AI DISABILI FISICI,RSA LUCIA MANGANO,01817940875,VIA G.B.VACCARINI n. 31,087024,95030,rsa.luciamangano@gmail.com,,095,7916333,095,7994372,STRUTTURA RESIDENZIALE,,,,12,2,4,N,2001,04,2018,05,0,0,20180118
2018,190,203,826600,S11,ASSISTENZA AI DISABILI PSICHICI,RSA LUCIA MANGANO,01817940875,VIA G.B.VACCARINI n. 31,087024,95030,rsa.luciamangano@gmail.com,,095,7916333,095,7994372,STRUTTURA RESIDENZIALE,,,,12,2,4,N,2001,04,2018,05,0,0,20180118
2018,190,203,826800,S09,ASSISTENZA AGLI ANZIANI,RSA RESIDENZA SERENA srl,00217440874,VIA F.LLI BANDIERA n. 83,087019,95030,rsa.residenza.serena@virgilio.it,,095,414246,095,415757,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2001,03,,,0,0,20180118
2018,190,203,826800,S10,ASSISTENZA AI DISABILI FISICI,RSA RESIDENZA SERENA srl,00217440874,VIA F.LLI BANDIERA n. 83,087019,95030,rsa.residenza.serena@virgilio.it,,095,414246,095,415757,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2001,03,,,0,0,20180118
2018,190,203,826800,S11,ASSISTENZA AI DISABILI PSICHICI,RSA RESIDENZA SERENA srl,00217440874,VIA F.LLI BANDIERA n. 83,087019,95030,rsa.residenza.serena@virgilio.it,,095,414246,095,415757,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2001,03,,,0,0,20180118
2018,190,203,826900,S09,ASSISTENZA AGLI ANZIANI,RSA HELIOS srl,02047620873,C.SO M. BUONARROTI 59,087050,95039,helios.trecastagni@pec.it,,095,7808334,095,7801726,STRUTTURA RESIDENZIALE,,,,12,2,2,N,1999,06,,,0,0,20180118
2018,190,203,827100,S09,ASSISTENZA AGLI ANZIANI,RSA KORUS srl,03422740872,VIA S. LUCA 1,087050,95039,korussrl@korussrl.191.it,,095,7805356,095,7805662,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2001,10,,,0,0,20180118
2018,190,203,827400,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SALUTE MENTALE,04721260877,PIAZZA MARCONI 1,087018,95042,,,0933,353500,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2002,01,,,3,9,20180102
2018,190,203,827500,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SALUTE MENTALE,04721260877,Via Trinacria,087027,95044,,,0933,7943655,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2002,01,2018,12,1,4,20180119
2018,190,203,827600,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SALUTE MENTALE,04721260877,VIA SCOLLO 8,087028,95040,,,0933,991145,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2002,01,,,1,4,20180102
2018,190,203,827700,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SALUTE MENTALE,04721260877,VIA FIRRARELLO,087040,95040,,,0933,970441,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2002,01,,,1,4,20180102
2018,190,203,827800,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SALUTE MENTALE,04721260877,C.DA SILVIA,087043,95040,,,0933,977054,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2002,01,,,1,4,20180102
2018,190,203,827900,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SALUTE MENTALE,04721260877,VIA BUCCHERI,087054,95049,,,0933,961100,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2002,01,,,1,4,20180102
2018,190,203,828700,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO SALUTE MENTALE,04721260877,VIA AGRIGENTO 21,087006,95031,,,095,7716700,,,STRUTTURA SEMIRESIDENZIALE,,,,12,1,,N,2002,01,,,6,48,20180119
2018,190,203,828800,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SALUTE MENTALE,04721260877,VIA C. COLOMBO,087008,95033,,,095,7716810,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2002,01,,,1,4,20180102
2018,190,203,829000,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SALUTE MENTALE,04721260877,VIA DUCA D'AOSTA 43/B,087041,95037,,,095,7502213,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2002,01,2018,12,5,30,20180102
2018,190,203,829100,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SPDC CT 1,04721260877,P.ZA S. MARIA DI GESU',087015,95124,,,095,7594370,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2002,01,,,6,12,20180102
2018,190,203,829300,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SALUTE MENTALE LIBRINO,04721260877,VIALE GRIMALDI 16 INT. 19,087015,95121,,,095,2545714,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2002,10,2018,12,1,6,20180102
2018,190,203,829400,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO SALUTE MENTALE,04721260877,VIA FABIO 1,087004,95024,,,095,7677907,,,STRUTTURA SEMIRESIDENZIALE,,,,12,1,,N,1996,01,,,6,48,20180119
2018,190,203,829600,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SALUTE MENTALE,04721260877,VIA LA FARINA 84,087016,95013,,,095,642311,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2002,01,,,2,20,20180102
2018,190,203,829700,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SALUTE MENTALE,04721260877,VIA S. NICOLA,087021,95015,,,095,643855,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2002,01,,,1,5,20180102
2018,190,203,829800,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SPDC GIARRE,04721260877,VIA FORLANINI,087017,95014,,,095,7782046,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2002,06,,,6,36,20180102
2018,190,203,829900,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO SALUTE MENTALE,04721260877,VIA MARZIANO 38,087009,95034,salutementale.bronte@ausl3.ct.it,,095,7746515,095,7746535,STRUTTURA SEMIRESIDENZIALE,,,,12,1,,N,2002,01,,,5,48,20180119
2018,190,203,830200,S09,ASSISTENZA AGLI ANZIANI,RESIDENZA SANITARIA ARKA SRL,04893351087,LARGO E. MILLO 6,087015,95125,rsarka@libero.it,www.grupposamed.com,095,223793,095,8992183,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2000,03,,,0,0,20180112
2018,190,203,830200,S11,ASSISTENZA AI DISABILI PSICHICI,RESIDENZA SANITARIA ARKA SRL,04893351087,LARGO E. MILLO 6,087015,95125,rsarka@libero.it,www.grupposamed.com,095,223793,095,8992183,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2000,03,,,0,0,20180112
2018,190,203,830400,S11,ASSISTENZA AI DISABILI PSICHICI,RSA VILLA GAIA SRL,03305960878,VIA TARDERIA n 146,087034,95030,villagaiasrl1@virgilio.it,,095,919896,095,7896201,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2001,11,,,0,0,20180118
2018,190,203,830500,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO SALUTE MENTALE,04721260877,VIA DON LUIGI STURZO 3,087017,95014,,,095,931168,,,STRUTTURA SEMIRESIDENZIALE,,,,1,1,,N,2002,01,2018,01,5,40,20180119
2018,190,203,830600,S05,ASSISTENZA PSICHIATRICA,CTA SANTO PIETRO,04721260877,VIA OZANAN - FRAZ.SANTO PIETRO,087011,95041,,,0933,20000,0933,39715,STRUTTURA RESIDENZIALE,,,,12,1,,N,2002,01,,,7,168,20180102
2018,190,203,830700,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO PERIFERICO SALUTE MENTALE,04721260877,VIA VERDI,087047,95038,,,095,629076,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2002,01,2018,12,1,4,20180102
2018,190,203,830800,S06,ASSISTENZA PER TOSSICODIPENDENTI,ASSOCIAZIONE L'OASI ONLUS,03230210878,BORGO VENTIMIGLIA CONTRADA PIANO STELLA,087011,95041,oasi.associazione@gmail.com,www.associazioneoasi.org,0933,20252,0933,20252,STRUTTURA RESIDENZIALE,,,,1,2,4,N,2002,05,2018,01,0,0,20180109
2018,190,203,830900,S01,ATTIVITA' CLINICA,U.O.C. SERVIZIO DI PSICOLOGIA,04721260877,VIA CARONIA S.N.,087004,95024,mc.cannella@aspct.it,,095,7677138,095,7677138,AMBULATORIO E LABORATORIO,,,,12,1,,N,2004,01,,,5,48,20180102
2018,190,203,831000,S09,ASSISTENZA AGLI ANZIANI,RSA ASSOCIAZIONE RESIDENCE FUTURA,03584800878,VIA CARONDA 44/A,087053,95029,residence.futura@yahoo.it,www.residencefutura.com,095,7902059,095,7901608,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2004,05,,,0,0,20180118
2018,190,203,831000,S10,ASSISTENZA AI DISABILI FISICI,RSA ASSOCIAZIONE RESIDENCE FUTURA,03584800878,VIA CARONDA 44/A,087053,95029,residence.futura@yahoo.it,www.residencefutura.com,095,7902059,095,7901608,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2004,05,,,0,0,20180118
2018,190,203,831200,S09,ASSISTENZA AGLI ANZIANI,VILLA LISA SRL,03646850879,VIA PILATA 8,087029,95045,villalisa@grupposamed.com,,095,464949,095,464932,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2000,05,,,0,0,20180102
2018,190,203,831200,S10,ASSISTENZA AI DISABILI FISICI,VILLA LISA SRL,03646850879,VIA PILATA 8,087029,95045,villalisa@grupposamed.com,,095,464949,095,464932,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2000,05,,,0,0,20180102
2018,190,203,831200,S11,ASSISTENZA AI DISABILI PSICHICI,VILLA LISA SRL,03646850879,VIA PILATA 8,087029,95045,villalisa@grupposamed.com,,095,464949,095,464932,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2000,05,,,0,0,20180102
2018,190,203,831300,S05,ASSISTENZA PSICHIATRICA,DAY HOSPITAL TERRITORIALE SALUTE MENTALE,04721260877,VIA MONTI ARSI 1,087019,95030,,,095,7502631,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2004,01,,,6,48,20180102
2018,190,203,831400,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO SALUTE MENTALE,04721260877,VIA MONTI ARSI 1,087019,95037,,,095,7502213,,,STRUTTURA SEMIRESIDENZIALE,,,,12,1,,N,2004,01,,,5,48,20180119
2018,190,203,831700,S09,ASSISTENZA AGLI ANZIANI,RSA IL TULIPANO,03378570877,PIAZZA GIACOMO VACCARI n. 17,087054,95149,rsailtulipano@pec.it,,0933,961390,0933,966213,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2001,03,,,0,0,20180130
2018,190,203,831700,S10,ASSISTENZA AI DISABILI FISICI,RSA IL TULIPANO,03378570877,PIAZZA GIACOMO VACCARI n. 17,087054,95149,rsailtulipano@pec.it,,0933,961390,0933,966213,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2001,03,,,0,0,20180130
2018,190,203,831800,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO SALUTE MENTALE,04721260877,VIA MASSA CARRARA 1,087033,95047,,,095,7975285,,,STRUTTURA SEMIRESIDENZIALE,,,,12,1,,N,2005,11,,,5,40,20180119
2018,190,203,832000,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONSULTORIO S.GIORGIO - CATANIA,04721260877,STRADALE S. GIORGIO N. 105,087015,95121,consultorio.librino@pec.aspct.it,consultorioonlineaspct.it,095,09389755,095,09389754,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,S,2008,03,,,5,25,20180102
2018,190,203,832100,S05,ASSISTENZA PSICHIATRICA,Nucleo Operativo Psichiatria Transculturale,04721260877,Via Sardo 20,087015,95123,,,095,2542671,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2009,01,,,5,38,20180119
2018,190,203,832200,S09,ASSISTENZA AGLI ANZIANI,RSA RANDAZZO,04721260877,PIAZZA OSPEDALE N 1,087038,95036,,,095,7746670,,,STRUTTURA RESIDENZIALE,,,,12,1,,S,2011,06,,,0,0,20180102
2018,190,203,832400,S09,ASSISTENZA AGLI ANZIANI,RSA RAMACCA,04721260877,VIA UGO FOSCOLO,087037,95040,salvatore.rosa@aspct.it,,095,7943312,,,STRUTTURA RESIDENZIALE,,,,12,1,,N,2012,01,,,0,0,20180102
2018,190,203,832500,S05,ASSISTENZA PSICHIATRICA,Unità Valutazione Alzheimer,04721260877,VIA FABIO 1,087004,95024,,,095,7677902,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2012,01,,,4,32,20180102
2018,190,203,832600,S09,ASSISTENZA AGLI ANZIANI,RSA GRAMMICHELE,04721260877,P.ZZA MARCONI,087018,95042,,,095,7943358,095,7943341,STRUTTURA RESIDENZIALE,,,,12,1,,N,2012,12,,,0,0,20180102
2018,190,203,832700,S09,ASSISTENZA AGLI ANZIANI,RSA MARIA REGINA,04835870876,VIA ROMA 102,087045,95030,coop.mariaregina@gmail.com,www.coopmariaregina.it,095,212567,095,212567,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2012,12,,,0,0,20180118
2018,190,203,832800,S06,ASSISTENZA PER TOSSICODIPENDENTI,IL QUADRIFOGLIO SOCIETA' COPERATIVA SOCIALE,04885910879,VIA SANTA CATERINA 33,087004,95024,comunitasgmontebello@gmail.com,www.comunitamontebello.it,095,965487,095,965487,STRUTTURA RESIDENZIALE,,,,12,2,2,N,2012,11,,,0,0,20180109
2018,190,203,832900,S09,ASSISTENZA AGLI ANZIANI,RSA LA SACRA FAMIGLIA,02744360872,Via Stabilimenti 224,087048,95025,lasacrafam@tiscali.it,,095,885133,095,886036,STRUTTURA RESIDENZIALE,,,,1,2,4,N,2012,12,2018,01,0,0,20180118
2018,190,203,833000,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO DEMENZE Caltagirone,04721260877,C/O OSPEDALE,087011,95041,,,0933,39229,,,STRUTTURA SEMIRESIDENZIALE,,,,12,1,,N,2016,07,,,4,32,20180102
2018,190,203,833100,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO DEMENZE Acireale,04721260877,VIA FABIO 1 c/o PTA Acireale,087004,95124,,,095,7677359,,,STRUTTURA SEMIRESIDENZIALE,,,,12,1,,N,2016,07,,,5,32,20180119
2018,190,203,833200,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO DEMENZE Paternò,04721260877,VIA LIVORNO c/o Distretto Sanitario Paternò,087033,95047,,,095,7975281,,,STRUTTURA SEMIRESIDENZIALE,,,,12,1,,N,2016,07,,,5,32,20180119
2018,190,203,833300,S05,ASSISTENZA PSICHIATRICA,Centro Adolescenti,04721260877,Via Tito Manlio Manzella s.n.,087015,95125,,,095,2545706,095,2540550,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2015,01,,,5,38,20180102
2018,190,203,833400,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO Catania 3,04721260877,Corso Italia n.234,087015,95129,,,095,2545257,,,STRUTTURA SEMIRESIDENZIALE,,,,12,1,,N,2015,01,2018,12,5,40,20180119
2018,190,203,833500,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO Catania 4,04721260877,Corso Italia n.234,087015,95129,,,095,2545216,,,STRUTTURA SEMIRESIDENZIALE,,,,12,1,,N,2015,01,,,5,40,20180119
2018,190,203,833600,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO Catania 5,04721260877,Corso Italia n.234,087015,95129,,,095,2545248,,,STRUTTURA SEMIRESIDENZIALE,,,,12,1,,N,2015,01,2018,12,5,40,20180119
2018,190,203,833700,S05,ASSISTENZA PSICHIATRICA,REMS (Residenza per l'Esecuzione di Misure di Sicurezza),04721260877,Via Ozanan - Contrada Santo Pietro,087011,95041,,,0933,39898,,,STRUTTURA RESIDENZIALE,,,,12,1,,N,2015,05,,,7,168,20180102
2018,190,203,833800,S10,ASSISTENZA AI DISABILI FISICI,SUAP Catania,04721260877,Via Tindaro 23,087015,95124,,,095,2540265,095,2540267,STRUTTURA RESIDENZIALE,,,,12,1,,S,2016,07,,,0,0,20180102
2018,190,203,833900,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO AUTISMO,04721260877,Via Tito Manlio Manzella s.n.,087015,95125,info.centroautismo@aspct.it,www.aspct.it/centroautismo,095,2540733,,,STRUTTURA SEMIRESIDENZIALE,,,,12,1,,N,2016,04,,,5,46,20180118
2018,190,203,834000,S05,ASSISTENZA PSICHIATRICA,CENTRO Altzheimer e Psicogeriatria,04721260877,CORSO ITALIA 234,087015,95129,,,095,2545239,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2016,07,,,5,36,20180119
2018,190,203,834100,S10,ASSISTENZA AI DISABILI FISICI,SUAP Militello,04721260877,V.le Regina Margherita,087025,95043,,,095,502009,,,STRUTTURA RESIDENZIALE,01,190318,P.O. Basso Ragusa Militello,12,1,,S,2016,12,,,0,0,20180102
2018,190,203,834200,S05,ASSISTENZA PSICHIATRICA,ANBULATORIO SPECIALISTICO disturbi alimentari etnopsichiatria,04721260877,P.zza Marconi,087011,95041,,,0933,353108,0933,23888,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,1,,N,2018,01,,,1,4,20180201
2018,190,203,834300,S05,ASSISTENZA PSICHIATRICA,CENTRO INCLUSIONE sociale e lavorativa,04721260877,P.zza Marconi,087011,95041,,,0933,353107,0933,23888,STRUTTURA SEMIRESIDENZIALE,,,,12,1,,N,2018,01,,,5,50,20180201
2018,190,203,834400,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO PER L'AUTISMO AUTOS,06431330825,Via Sant'Onofrio n.13,087005,95025,,,095,8189120,,,STRUTTURA SEMIRESIDENZIALE,,,,8,2,2,N,2018,04,,,5,40,20180504
2018,190,203,834500,S09,ASSISTENZA AGLI ANZIANI,RSA SANTA ROSA srl,05477360878,Via Acireale 23/A,087015,95126,santarosa.sanita@gmail.com,,345,4374343,095,7121784,STRUTTURA RESIDENZIALE,,,,11,2,2,N,2018,01,,,0,0,20180606
2018,190,203,834600,S10,ASSISTENZA AI DISABILI FISICI,RSA DON MICHELE CANNIZZO,05006900871,Via G.B. Vaccarini n.31,087024,95030,rsadonmichelecannizzo@gmail.com,,095,7916333,,,STRUTTURA RESIDENZIALE,,,,7,2,4,N,2018,06,,,0,0,20180606
2018,190,203,834600,S11,ASSISTENZA AI DISABILI PSICHICI,RSA DON MICHELE CANNIZZO,05006900871,Via G.B. Vaccarini n.31,087024,95030,rsadonmichelecannizzo@gmail.com,,095,7916333,,,STRUTTURA RESIDENZIALE,,,,7,2,4,N,2018,06,,,0,0,20180606
2018,190,203,834700,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONSULTORIO Vita Nova,,Via Infantino 17,087015,95122,vitanuovacatania@alice.it,,095,455838,095,209955,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,6,2,4,N,2018,06,,,5,30,20190201
2018,190,203,834800,S12,ASSISTENZA AI MALATI TERMINALI,HOSPICE - Caltagirone,04721260877,"Via Circonvallazione, 331",087011,95041,hospice.caltagirone@aspct.it,,0933,353109,,,STRUTTURA RESIDENZIALE,,,,3,1,,N,2018,10,,,0,0,20181003
2018,190,203,834900,S06,ASSISTENZA PER TOSSICODIPENDENTI,CASA FAMIGLIA ROSETTA Onlus,01377430893,Borgo Ventimiglia,087011,95041,paolopalumbo1@gmail.com,,0933,20252,0933,20252,STRUTTURA RESIDENZIALE,,,,11,2,4,N,2018,01,,,0,0,20190130
2018,190,204,400100,S03,ATTIVITA' DI LABORATORIO,FRANZONE V. & C. s.a.s. - Lab. Analisi 'Chech Up',01050080868,"VIA VITT. EMANUELE, 54/A",086001,94011,labanalisi.franzone@alice.it,,0935,692405,0935,692905,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1985,02,,,5,40,20180102
2018,190,204,400200,S03,ATTIVITA' DI LABORATORIO,PRIVITERA F. & C. s.n.c. - Lab. Analisi,01046530869,"VIA BIBLIOTECA, 8 - 12",086001,94011,priviteraf@tiscali.it,,0935,692590,0935,692590,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1991,01,,,6,42,20180102
2018,190,204,400300,S01,ATTIVITA' CLINICA,DENTAL STUDIO s.r.l.,01129900864,"CORSO UMBERTO I, 227",086011,94013,dentalstudiosrl@virgilio.it,,0935,903226,0935,1820026,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2013,06,,,5,30,20180102
2018,190,204,400400,S03,ATTIVITA' DI LABORATORIO,PATOLOGIA CLINICA BIOS dott. FARACI ROSA s.a.s.,01088310865,"PIAZZA GIUDICE COSTA, 3",086004,94012,biosline@gmail.com,,0934,465205,0934,465205,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1991,01,,,5,40,20180102
2018,190,204,400500,S01,ATTIVITA' CLINICA,AMBULATORIO DERMATOLOGICO dott. MESSINA V. & C. s.a.s.,01147450868,"VIA E. FERRARA, 28",086004,94012,vincenzo.messina22@tin.it,,339,1712215,,,AMBULATORIO E LABORATORIO,,,,12,2,2,N,1991,01,,,3,15,20180102
2018,190,204,400600,S01,ATTIVITA' CLINICA,BUTERA CALOGERO & C. s.a.s. - Ambul. di Odontostomatologia,01025930866,"VIA ROMA, 289",086009,94100,br.calogero@alice.it,,0935,500299,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1991,01,,,5,32,20180102
2018,190,204,400600,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,BUTERA CALOGERO & C. s.a.s. - Ambul. di Odontostomatologia,01025930866,"VIA ROMA, 289",086009,94100,br.calogero@alice.it,,0935,500299,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1991,01,,,5,32,20180102
2018,190,204,400900,S03,ATTIVITA' DI LABORATORIO,MANCUSO - ROMANELLO & C. s.n.c. - Lab. Analisi Cliniche,00686890864,"VIA MANARA, 8",086007,94010,mancusoromanello@gmail.com,,0935,73495,0935,73495,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2000,02,,,5,27,20180102
